  8  16  1.0800   32.0    0.0644   2.464e+03  4.361e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.1108   7.464e+03  6.395e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.1618   1.310e+04  8.721e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.2136   1.331e+04  8.721e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.2617   8.801e+03  6.686e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.3137   6.359e+03  6.686e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.3622   8.103e+03  6.977e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.4097   9.498e+03  7.558e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.4606   7.725e+03  7.558e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.5117   7.725e+03  6.977e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.5611   6.853e+03  6.977e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.6104   5.458e+03  6.105e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.6593   4.673e+03  6.686e+02  Anghinolfi:1996vm 
  8  16  1.0800   32.0    0.7380   4.702e+03  7.267e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.0371   1.401e+02  1.353e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.0880   1.551e+03  2.512e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.1385   4.372e+03  4.251e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.1887   8.546e+03  5.604e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.2394   8.121e+03  5.990e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.2883   7.039e+03  5.024e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.3381   5.589e+03  5.024e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.3885   5.396e+03  4.831e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.4357   5.570e+03  5.024e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.4885   7.676e+03  5.604e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.5395   5.377e+03  5.217e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.5902   4.758e+03  4.638e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.6383   5.280e+03  5.024e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.6857   4.527e+03  4.831e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.7389   4.121e+03  4.058e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.7867   3.947e+03  4.251e+02  Anghinolfi:1996vm 
  8  16  1.2000   32.0    0.8428   4.681e+03  4.831e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.1380   2.873e+02  6.094e+01  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.1859   1.280e+03  1.219e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.2356   2.203e+03  1.567e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.2850   3.187e+03  2.002e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.3365   2.734e+03  1.828e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.3871   2.804e+03  1.828e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.4360   2.307e+03  1.654e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.4847   2.508e+03  1.567e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.5356   2.429e+03  1.654e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.5856   2.481e+03  1.654e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.6344   2.455e+03  1.654e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.6850   2.063e+03  1.480e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.7373   2.264e+03  1.654e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.7879   2.098e+03  1.654e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.8399   2.098e+03  1.567e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.8863   2.368e+03  1.480e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.9376   2.298e+03  1.654e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    0.9901   2.516e+03  1.654e+02  Anghinolfi:1996vm 
  8  16  1.5000   32.0    1.0362   2.577e+03  1.741e+02  Anghinolfi:1996vm 
